est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
0.4212646106,0.9419763057,80461.93145046009,71414866.71270172,19.0,True
0.0139493823,0.0311917671,34231.1028551675,2239055.525225366,26.4,False
0.0296862250999999,0.0663804174,37214.655448635,58630976.63287008,24.76,False
0.0127219879,0.0284472297,21530.6033343231,64971838.99674976,26.6,False
0.1272198785,0.2844722965,48699.9299913232,33159340.57085074,21.6,True
0.0965061469999999,0.2157943048,35113.9150812975,55139591.48612756,22.2,False
0.3841978910999999,0.8590926012000001,82038.9119366657,74642343.45949708,19.2,False
0.1394938228999999,0.3119176705,43515.9901753873,37184291.877787225,21.4,True
0.022108281,0.0494356193,58949.0948442593,22390223.563856296,25.4,False
0.3195618867,0.7145621017,98287.6898666909,65649167.90218522,19.6,True
0.058150704,0.130028927,23834.9423785054,54729387.03564853,23.3,False
0.1058168859,0.2366137501,110614.6306530842,56055873.89210232,22.0,True
0.1838886721,0.411187571,29461.7000671278,30086832.61662328,20.8,True
0.1394938228999999,0.3119176705,43583.51702206621,43604210.01397733,21.4,True
0.9830033019,2.1980622051,63407.2815816458,6106482.354462245,17.16,True
1.6693791177,3.7328451875,109096.7165675449,9122396.641599998,16.01,True
0.2315021222,0.5176544822,50523.56226991151,38251798.70148291,20.3,True
0.1123453176999999,0.2512117673,59338.250043367305,50889688.65032933,21.87,True
0.0080270317,0.0179489885,60437.916960746,70322905.97790499,27.6,False
0.0133215566999999,0.0297879063,8464.5193771738,6865066.031138414,26.5,False
0.9650614696,2.1579430484,152204.3229879619,46908726.20811188,17.2,True
0.0483676487999999,0.1081533507,33097.489558820096,22707226.327276856,23.7,False
0.4661814374,1.0424133839,90835.90919624631,18947829.80468604,18.78,True
0.7388477866,1.6521138758,64506.9738957466,37254275.58646724,17.78,True
0.0116025908,0.0259441818,27519.3466459382,4114293.054793435,26.8,False
0.0127219879,0.0284472297,14255.2102321797,40411619.01175279,26.6,False
0.5303407232999999,1.1858779086,45039.6249828797,13736724.945126235,18.5,True
0.0126635356,0.0283165264999999,33161.246014325,35746712.23685145,26.61,False
0.0634680239,0.1419188158,53504.2961550454,69666227.95139879,23.11,False
0.0667659412999999,0.1492931834,26321.8458378356,31237642.20639997,23.0,False
0.1494703242,0.3342258056,26235.5315072756,25989692.543362767,21.25,True
0.4212646106,0.9419763057,70451.2731486737,65601848.7495234,19.0,True
0.1838886721,0.411187571,91531.859793692,33519048.15559277,20.8,True
0.0555334912,0.1241766613,22049.402767995096,16482489.534381485,23.4,False
0.2101623793,0.4699373665,33870.5088960834,20171245.40420597,20.51,True
0.6033300776,1.3490870665,122797.2379118875,48390287.92202339,18.22,True
0.219055911,0.4898239078,40138.8134632949,42654589.67779371,20.42,True
0.0396236954,0.0886012765,38087.1528589278,56806233.53059375,24.133000000000003,False
0.2783267681,0.6223575734000001,90607.302170901,39375534.68209827,19.9,False
0.1198270801,0.2679414966,35884.4090139155,39389378.16979232,21.73,True
0.2469192656,0.5521282628,85146.7084696044,16984758.354112323,20.16,True
0.1160259082,0.2594418179,41506.5665510489,11979637.569316115,21.8,True
0.0207278843,0.0463489584,83594.61957886339,43280179.74101565,25.54,False
0.0347180222,0.0776318577,88441.5390517591,62115088.55557001,24.42,False
0.1407845434,0.3148038092,18123.9102985113,39210055.30774184,21.38,True
0.2016299194,0.4508582062,8741.1892905418,54802382.28408972,20.6,False
0.1058168859,0.2366137501,11521.81482287,25984240.897784226,22.0,False
0.2469192656,0.284910942017317,79333.8427868915,36218517.93368144,20.16,True
0.1997813652,0.4467247132999999,93291.131732823,47188820.11024711,20.62,True
0.0880146521,0.1968067451,62687.0340041681,63785097.76385394,22.4,False
0.1198270801,0.2679414966,68598.4616402519,73932233.54680319,21.73,True
0.0278326768,0.0622357573,28026.851240994703,73664093.89078136,24.9,False
0.2538370294,0.5675968529,83912.6510306496,18822001.55521013,20.1,False
0.0337718597,0.0755161741,77078.1745188634,23547550.399799325,24.48,False
0.1272198785,0.2844722965,38489.5058568178,43515718.55049389,21.6,False
0.1838886721,0.411187571,78983.2519376018,39666807.225230105,20.8,False
0.0080270317,0.0179489885,62116.2166720471,69631386.00908431,27.6,False
0.1508533561,0.3373183589,48243.4193815934,51347498.82314997,21.23,True
0.1394938228999999,0.3119176705,42326.0590050029,42687308.34761971,21.4,True
0.0780827277,0.1745982871,27634.0148153871,56572420.22782745,22.66,False
0.3503926411,0.7835017643000001,136203.2162045395,39925052.20885396,19.4,True
0.1034081994999999,0.2312277636,89321.026759681,64433982.44444313,22.05,True
0.0840533401999999,0.1879489824,86729.24187814389,15871113.43797867,22.5,False
0.1272198785,0.2844722965,34935.2097098781,20329203.58109049,21.6,True
0.0127219879,0.0284472297,23288.9454365158,391525.525792755,26.6,False
0.0366906138,0.0820427065,93930.1591163972,69282198.16152047,24.3,False
0.5761757511,1.2883681464,83952.9534542274,73642961.24687155,18.32,True
0.0560215314,0.1252679524,42604.6943553271,9777491.174652252,23.381,False
0.1108038821,0.2477650126,91605.5568477655,15543715.896480732,21.9,True
0.4619074603,1.0328564805,66827.9391801998,62800553.11676862,18.8,True
0.3195618867,0.7145621017,146485.7587332014,58489078.90931409,19.6,True
0.0965061469999999,0.2157943048,66394.9755271332,74075627.24905919,22.2,False
0.1048467509,0.2344444621999999,62715.29465849361,25740580.24042624,22.02,True
0.2492039814,0.5572370428,47446.3863177988,61366191.3858557,20.14,True
0.3051792326,0.6824015094,86829.6410355229,72195108.64540394,19.7,True
0.2809020939,0.6281161771,33754.5605082452,67095583.4814734,19.88,True
0.67383719,1.5067457625999998,40966.1897254416,32621419.422183845,17.98,True
0.1623883901999999,0.3631114793,51146.7832998302,69775193.72344553,21.07,True
0.0334622374,0.0748238376,25478.534745586898,37826428.108702,24.5,False
0.3346223745,0.7482383761,97592.2770547004,12260082.667410957,19.5,True
0.1838886721,0.411187571,77077.57325415731,72446525.11457334,20.8,False
0.1677084622,0.3750075218,32061.63205123569,18541938.93398952,21.0,True
0.1529519352999999,0.3420109247,22911.9786153452,9760786.328498704,21.2,True
0.0667659412999999,0.1492931834,33459.4593738433,30094638.16972648,23.0,False
0.0557898221,0.1247498347,90748.947092661,73543590.75700554,23.39,False
0.0840533401999999,0.1879489824,32362.0084812602,29141330.85939864,22.5,False
0.2469192656,0.5521282628,51528.8292017774,15100319.568193316,20.16,True
0.2315021222,0.5176544822,67725.4852067105,58532502.08464752,20.3,True
0.1123453176999999,0.2512117673,25304.3761686226,12870185.6560205,21.87,True
0.2210828104,0.4943561925999999,62867.3592239539,26822751.63468527,20.4,True
2.3043846658,5.152760759,66007.4273343281,37578442.33756572,15.31,True
0.1394938228999999,0.3119176705,65191.7638676776,7250000.17006046,21.4,True
0.0921626549,0.2060819612,43128.5326806593,26816134.87601581,22.3,False
0.0192555078,0.0430566244,14179.5249225711,8181420.459299448,25.7,False
0.0253837029,0.0567596853,61649.1279994158,60914121.74706036,25.1,False
0.2996090839,0.6699462782,45520.7386971769,16251792.6843626,19.74,True
0.04411182,0.0986370281,60110.4735312847,69965997.98266193,23.9,False
0.2996090839,0.6699462782,61529.2982748756,46230240.91114132,19.74,True
0.1209358264,0.2704207287,94188.8381113944,63806701.32689872,21.71,True
0.1160259082,0.2594418179,13804.7800394068,44896934.86018038,21.8,False
0.1108038821,0.2477650126,50432.0991101064,23664999.119064417,21.9,True
0.0965061469999999,0.2157943048,39393.7721429342,46105729.52683565,22.2,False
0.160160338,0.3581294029999999,56772.5146532395,38301209.66620117,21.1,True
0.2996090839,0.6699462782,37607.040819505804,74258072.65249038,19.74,False
0.3151773333,0.7047579421,26302.343101988,37234317.46535437,19.63,True
0.1394938228999999,0.3119176705,79126.47614656799,65818758.00161245,21.4,False
0.2526707542,0.5649889821999999,86226.2036233294,49311216.32920758,20.11,True
0.0146067963999999,0.0326617897,19659.4609328146,4519913.048626749,26.3,False
0.1332155667,0.2978790628,57683.828451178095,44091398.710181534,21.5,True
0.0699125232,0.1563291544,61493.5629342317,42376329.03771619,22.9,False
0.0366906138,0.0820427065,50801.168075916205,15154965.54581456,24.3,False
0.0073207399,0.016369672,11362.1573414178,3985321.06591862,27.8,False
0.1214940408,0.2716689341,33641.563162759,20014463.425614536,21.7,False
0.6376097899000001,1.4257388333,57525.3068202961,36859531.43258186,18.1,False
0.0152951935,0.0342010925,42366.2191672734,1205487.237267015,26.2,False
0.3009920164999999,0.6730386097,64951.36774444731,28232080.495780464,19.73,True
0.1108038821,0.2477650126,23554.1406352817,15360127.370845487,21.9,True
0.0802703167,0.1794898848,41249.7926233078,63497142.22437405,22.6,False
0.0802703167,0.1794898848,51226.9885313399,42147138.36897204,22.6,False
0.0231502122,0.0517654482,64951.3697341745,71281093.49986756,25.3,False
0.7525839925,1.682828966,76150.775919425,72983581.57259186,17.74,True
1.6389095149,3.6647130844,75046.9612192751,59181005.08123118,16.05,False
0.0167708462,0.0375007522,46878.2401648046,49387291.93243016,26.0,False
0.4619074603,1.0328564805,68917.0851652651,54369952.76621498,18.8,True
0.008405334,0.0187948982,27516.012342911097,1604722.199531498,27.5,False
0.0050647146,0.0113250461,29052.0675660401,42328672.55681729,28.6,False
0.008405334,0.0187948982,5535.1589063863,12756601.752847496,27.5,False
0.1243240006,0.2779969164999999,40833.7235314243,35954852.25627834,21.65,True
0.0880146521,0.1968067451,11704.171649559,56120540.51848786,22.4,False
0.2783267681,0.6223575734000001,48265.336319085,70609571.23575613,19.9,False
0.3195618867,0.7145621017,102029.9959020848,69742602.21180904,19.6,True
0.040230458,0.0899580388,13053.5072443223,13145161.411108777,24.1,False
0.1756123185,0.3926810818,24193.4527703809,42453103.56218741,20.9,True
0.0965061469999999,0.2157943048,59238.577369647,44629612.09828748,22.2,False
0.3424167307999999,0.7656670868000001,50377.6050457428,26618810.03460057,19.45,True
0.0050647146,0.0113250461,15582.5103023687,1317131.648934831,28.6,False
0.1797028549,0.4018277992,52156.1062066388,55395446.73353689,20.85,True
0.0192555078,0.0430566244,88555.4620974317,68955601.22294341,25.7,False
0.0319561887,0.0714562102,54209.775172198,2540525.242608088,24.6,False
0.0287445144,0.284910942017317,80438.7827246504,66951821.82829634,24.83,False
1.0105434154,2.2596437711000004,45839.7112117583,32825484.64994831,17.1,True
0.1209358264,0.2704207287,43681.2207981912,5200989.769660179,21.71,True
0.1214940408,0.2716689341,60441.87424520231,42955801.60812685,21.7,True
0.0667659412999999,0.1492931834,67139.4844253639,27261255.633910503,23.0,False
0.1748054532,0.3908768761,28785.360204895096,72383497.01869814,20.91,True
0.0076657557,0.0171411509,22324.623981703106,37226146.055700295,27.7,False
0.1460679643,0.3266178973999999,55118.4674376596,15283428.931850947,21.3,True
0.5111577815,1.1429835468,42223.74177712431,55710395.66780023,18.58,True
0.1092835959,0.2443655492,89201.152256526,23880499.75760956,21.93,True
0.3789264984,0.8473054089000001,57333.4556642273,30516735.246956263,19.23,True
0.2101623793,0.4699373665,33560.803399351404,19530699.982081,20.51,True
0.0253837029,0.0567596853,31930.1784833312,8313807.333712539,25.1,False
0.2469192656,0.5521282628,107589.2411114687,45526581.41924524,20.16,True
1.6693791177,3.7328451875,118447.945735397,17489482.74808028,16.01,True
0.0537718498,0.1202375114,37276.975037866,41301971.15516705,23.47,False
0.2111324448,0.4721064988,75968.04340835889,56145682.86402685,20.5,True
0.1332155667,0.2978790628,59354.8603309984,48778067.72658836,21.5,False
0.2658,0.5943468684000001,24290.5924920456,21131441.95076369,20.0,True
0.0766575574,0.1714115092,67741.6322604524,12248552.172224116,22.7,False
0.0840533401999999,0.1879489824,12527.6160496379,45075131.71402317,22.5,False
0.0318093633,0.0711278987,68541.1710610986,48780725.55714572,24.61,False
0.1394938228999999,0.3119176705,23657.5888763704,4913134.400914037,21.4,True
0.2968622513,0.6638041738,86819.4712284415,36037321.10399281,19.76,True
0.0802703167,0.1794898848,84682.240449327,51173544.4302623,22.6,False
0.2325706875,0.5200438667,38161.781174587,22735715.371644985,20.29,True
0.0373727431999999,0.0835679943,32201.2332686363,65908663.83815781,24.26,False
0.0365220357,0.0816657545,43820.1180984326,49520986.33710642,24.31,False
1.8220277059,4.0741778073,62534.2808820892,47688667.52389433,15.82,False
0.2573682542,0.5754929115999999,32443.394892021603,38502726.07537615,20.07,True
0.1272198785,0.2844722965,51581.0207584026,73411724.6626975,21.6,True
0.0279611466,0.0625230245,43024.8532883749,37300950.45102256,24.89,False
0.0244655496,0.0547066321,56778.81976279191,22054023.71360713,25.18,False
0.2111324448,0.4721064988,107915.197714403,62072515.97876562,20.5,True
0.0506471458999999,0.1132504610999999,50001.9177836128,59258122.70841725,23.6,False
1.0778416872,2.4101272816,33290.1737069923,74358256.90988985,16.96,False
2.1406958967,4.7867415442,55060.1213360918,23476678.06481172,15.47,True
0.2315021222,0.5176544822,71645.6542638283,35329250.27010617,20.3,False
0.2401900301,0.5370812349,76552.1331938442,44284216.55672814,20.22,True
0.3520099800999999,0.284910942017317,19471.5759362635,49334290.91802765,19.39,True
0.1394938228999999,0.3119176705,54887.9445708361,18304257.299581185,21.4,True
0.0139493823,0.0311917671,34025.747356025495,2024506.254334495,26.4,False
0.3841978910999999,0.8590926012000001,140456.09149194098,44083727.89987984,19.2,True
0.2272767323,0.5082062231000001,55320.267569143,10183654.089075372,20.34,True
0.1997813652,0.4467247132999999,48066.00370066274,68137956.17255317,20.62,True
0.3195618867,0.7145621017,63799.4927785043,20205348.33304265,19.6,True
0.1394938228999999,0.3119176705,50949.8319012379,63172165.92440206,21.4,True
0.0732073989,0.1636967205,41257.2624888161,45515700.53784908,22.8,False
0.1529519352999999,0.3420109247,106089.9535884766,33546133.777463064,21.2,False
0.022108281,0.0494356193,30194.1497110963,545735.0792508189,25.4,False
0.0732073989,0.1636967205,35659.751834392206,53905967.19332074,22.8,False
0.1363185559,0.3048175575,79156.4147387816,51774245.34234021,21.45,True
0.1160259082,0.2594418179,31924.5941529682,21980779.429591745,21.8,False
0.2140695896999999,0.4786741544,44505.6458281326,73803145.81405635,20.47,True
0.0204434871,0.0457130269,56147.2880533492,67992040.78876129,25.57,False
0.1382149359,0.3090579921,56637.77474327441,45022717.31774829,21.42,True
0.1283970296,0.2871044863,72688.1846595188,64051724.98541006,21.58,True
0.1394938228999999,0.3119176705,44812.123075255,49198252.8832004,21.4,True
0.1272198785,0.2844722965,27166.7345964061,34140732.47274537,21.6,True
0.046190746,0.1032856481,45778.047819472406,55256428.72409903,23.8,False
0.1460679643,0.3266178973999999,38725.3872214891,25569972.456608973,21.3,False
0.0127219879,0.0284472297,36344.665021385896,50422281.26551543,26.6,False
1.3018321019,2.9109850751,67749.3291575254,47987547.34311248,16.55,True
0.5950520786,1.330576898,152357.2697376083,20184452.51752084,18.25,True
0.1010543415,0.2259643771,114646.2719088042,73346580.77422729,22.1,False
0.008405334,0.0187948982,47451.3919161955,16796372.494062345,27.5,False
0.2609486032999999,0.5834988154999999,27970.0146688736,45253503.10370089,20.04,False
0.0167708462,0.0375007522,91510.4064760222,72054287.68243685,26.0,False
0.0250354255,0.0559809132,56401.038133884,34995467.06872835,25.13,False
0.1700415193,0.3802243961,81837.7837394706,2289148.955426559,20.97,True
0.1677084622,0.3750075218,54406.9635152342,53648791.72974888,21.0,True
0.0190789723,0.0426618789,28279.411823770697,55054984.04710272,25.72,False
0.3051792326,0.6824015094,25955.0861649357,35178942.97708706,19.7,True
0.0073207399,0.016369672,45755.9247633073,290586.65185766603,27.8,False
0.0183888672,0.0411187571,46567.939248060095,42198378.72116316,25.8,False
0.0183888672,0.0411187571,30769.7361049628,25399298.356055945,25.8,False
0.6376097899000001,1.4257388333,81661.543946663,19118080.827502925,18.1,True
0.0350392641,0.0783501764,40618.710471083,2059760.907252731,24.4,False
0.0133215566999999,0.0297879063,44160.1040835072,72062000.20062469,26.5,False
0.1925550782,0.4305662442,79132.4475832678,27643975.24564337,20.7,True
0.1756123185,0.3926810818,89375.92325372949,70716030.85452592,20.9,True
0.0249203981,0.0557237042999999,44312.8730456851,13440624.295297816,25.14,False
0.0439091446,0.0981838322,83241.2176187501,72258212.37796222,23.91,False
0.2914439045,0.6516883822,63823.738586152,29841116.61916957,19.8,True
0.1838886721,0.411187571,68623.6175141749,44478910.495202616,20.8,True
0.313729225,0.7015198734999999,93717.9553401238,46185861.71565987,19.64,True
0.1272198785,0.2844722965,27124.7366435023,35324367.8294632,21.6,True
0.1460679643,0.3266178973999999,54553.3521729908,63509869.53244046,21.3,True
0.2016299194,0.4508582062,39003.5569290084,16442268.9801686,20.6,True
0.0242412481,0.0542050786,50681.7631696435,2081190.45805513,25.2,False
0.1838886721,0.411187571,40946.1876173786,72469222.74668059,20.8,False
0.4704949611,1.0520587161,33743.2121603045,45972972.6370509,18.76,False
0.1623883901999999,0.3631114793,44214.8695741123,23975420.78794773,21.07,True
0.0211132445,0.0472106499,22222.5383627473,16746563.718688188,25.5,False
0.0253837029,0.0567596853,37050.021272254,13752521.956605691,25.1,False
0.2783267681,0.6223575734000001,67704.1240031449,56918590.71627296,19.9,True
0.4212646106,0.9419763057,121454.138419979,60986840.11976376,19.0,True
0.1925550782,0.4305662442,50342.06080776599,28245070.557545744,20.7,True
0.2670268771,0.5970902489,54595.36115722691,10676214.126721503,19.99,True
1.2839702958,2.8710448625,69449.72985351,64324462.33748911,16.58,True
0.02658,0.0594346868,46461.4662642228,29448318.23989993,25.0,False
0.1529519352999999,0.3420109247,86131.31655422019,15824258.143432347,21.2,True
0.0555334912,0.1241766613,26538.0725682903,48538661.60273361,23.4,False
0.0126635356,0.0283165264999999,31671.096368568706,27479936.06494121,26.61,False
0.0171614894,0.0383742569,42632.2814465599,5949943.711766152,25.95,False
0.0231502122,0.0517654482,43569.7440966065,62924928.59140939,25.3,False
0.3635423218,0.8129053443,64169.611398339104,67471846.80817194,19.32,True
0.1414343753,0.3162568776,63895.8674262085,34458260.51916687,21.37,True
0.0149470323999999,0.0334225806,17833.432526174598,31211268.760149594,26.25,False
0.2210828104,0.4943561925999999,152245.2519899442,69684435.59791522,20.4,True
0.1034081994999999,0.2312277636,50604.67051851309,70142840.06323421,22.05,False
0.0699125232,0.1563291544,92639.5460850586,50516647.72158973,22.9,False
0.0146067963999999,0.0326617897,27859.86245179169,6941725.275491012,26.3,False
0.0667659412999999,0.1492931834,59981.9545251493,39699791.04232088,23.0,False
0.1797028549,0.4018277992,51680.5757323834,58098459.67733736,20.85,True
0.1838886721,0.411187571,53048.37574048361,68715080.78943439,20.8,False
0.0802703167,0.1794898848,79154.0782763908,36018349.072199844,22.6,False
0.5206609142,1.1642331974,56354.070643739295,45693141.72797114,18.54,True
0.0231502122,0.0517654482,42047.4841384295,28961966.543778364,25.3,False
0.2515098375,0.5623930936,91345.779889686,66519445.16334908,20.12,False
0.0126635356,0.0283165264999999,36233.2934197916,43048900.77576502,26.61,False
0.1394938228999999,0.3119176705,47706.1539821824,65160057.72605938,21.4,True
0.040230458,0.0899580388,61409.9722405928,43648148.22485758,24.1,False
0.2016299194,0.4508582062,49763.4857727854,29757294.88311776,20.6,True
0.1677084622,0.3750075218,72599.7618761306,73380124.95501952,21.0,True
0.8366715019,1.8708543531,39101.79058998911,40181011.75589825,17.51,True
0.1873074177,0.4188321187,88391.3457163572,70202628.04876268,20.76,True
0.0608912622,0.1361570015,57283.16039918349,26728691.27081278,23.2,False
0.0965061469999999,0.2157943048,57841.031649575896,47682958.22590429,22.2,False
0.1797028549,0.4018277992,42083.773256966,34866510.26403734,20.85,True
0.0608912622,0.1361570015,21674.4165298687,30049209.066473804,23.2,False
0.0350392641,0.0783501764,74498.3319768995,15535008.746934611,24.4,False
0.1332155667,0.2978790628,87705.90152017599,71796010.63998945,21.5,True
0.1407845434,0.3148038092,20483.0609859485,4921452.087365398,21.38,True
0.233644185,0.5224442801,55432.95638995941,33795584.11174664,20.28,True
0.0253837029,0.0567596853,26093.4522236659,8615789.154523846,25.1,False
0.0324007435,0.0724502651,24880.100398035,45529702.28512981,24.57,False
0.0421264611,0.0941976306,44194.481924597305,6282013.329382272,24.0,False
0.1988634532,0.4446721997,104888.8317096673,36738672.48027225,20.63,False
0.1058168859,0.2366137501,23756.5421912823,26518743.301287804,22.0,False
0.2170475943,0.4853331752,56064.789290378496,37275841.16661283,20.44,True
0.1925550782,0.4305662442,23854.522497155496,72381421.7970455,20.7,True
0.0766575574,0.1714115092,48109.4304336468,3566665.068814145,22.7,False
0.1272198785,0.2844722965,45380.0837765221,53302801.53665629,21.6,True
0.1925550782,0.4305662442,53229.0324471289,49016043.45544933,20.7,True
0.1748054532,0.3908768761,100965.86634863632,66850685.29069562,20.91,True
0.185590173,0.4149922428,46889.3421603817,4296766.343267617,20.78,True
0.4431543091,0.9909231597,21608.666431668706,61674876.11874979,23.52665299716035,True
0.1332155667,0.2978790628,66906.0363695548,58534395.12601405,21.5,True
0.0060333007999999,0.0134908707,74512.6083181037,59083003.38195609,28.22,False
0.0840533401999999,0.1879489824,66113.4147333188,9164529.580184028,22.5,False
0.0201629919,0.0450858205999999,29574.8867260832,72428062.2540907,25.6,False
0.0802703167,0.1794898848,43576.5761118292,47723932.33450795,22.6,False
0.1864468182999999,0.41690776,36172.079029246,20026765.127740804,20.77,True
0.1394938228999999,0.3119176705,62875.4415524179,41439717.40319246,21.4,True
0.0880146521,0.1968067451,31126.4938937143,13921574.4461675,22.4,False
0.1198270801,0.2679414966,59527.786029597,18338726.144807886,21.73,True
0.2492039814,0.5572370428,50483.6041880506,63745609.02746129,20.14,True
0.0201629919,0.0450858205999999,56561.7066924568,60117138.54112324,25.6,False
0.0101054342,0.0225964377,53809.0782524071,5228674.89003471,27.1,False
0.1594244681,0.3564839479,36503.2239509146,28555344.45365307,21.11,True
1.2605351968,2.8186423881,37156.3851054809,60085976.197778,16.62,True
0.0699125232,0.1563291544,33253.640933572206,38551954.42597449,22.9,False
0.2783267681,0.6223575734000001,59637.2881030254,10290591.98719533,19.9,True
0.2538370294,0.5675968529,77857.4827609268,8340102.390679032,20.1,True
0.1272198785,0.2844722965,86456.4555456245,36227391.13686325,21.6,True
0.1748054532,0.3908768761,32431.7763296343,32295322.49952748,20.91,True
0.2101623793,0.4699373665,45858.73166766,64696584.48099053,20.51,False
0.2390864572,0.5346135707,26416.3852941287,2776683.67150408,20.23,True
0.2140695896999999,0.4786741544,63359.79672797571,6701675.776076746,20.47,True
0.1058168859,0.2366137501,59858.2185995185,11842649.73761224,22.0,True
0.0384197891,0.0859092601,74178.5280588583,66143395.98600144,24.2,False
0.1272198785,0.2844722965,62419.5731072329,7031602.000290868,21.6,True
0.3669061375,0.8204270649,56964.4661936376,62028566.38348746,19.3,True
0.0167708462,0.0375007522,39065.5586521883,6144271.838569122,26.0,False
0.8801465209,1.9680674509,56965.826869705095,47280568.61855619,17.4,False
0.2140695896999999,0.4786741544,62584.8388705825,5861317.99915417,20.47,True
0.2390864572,0.5346135707,30923.913810439502,34427648.45662664,20.23,True
0.7808272775,1.7459828712,58231.83091442691,69878584.0875959,17.66,True
0.0060891262,0.0136157002,40303.9499380736,481975.838745765,28.2,False
0.0560473362,0.1253256538,23801.7617363889,4108050.739592584,23.38,False
0.1805323255,0.4036825521,48066.00370066274,53567384.32380141,20.84,True
0.0146067963999999,0.0326617897,15803.0022920879,6374881.3533515,26.3,False
0.0802703167,0.1794898848,34243.0157163662,66469639.64920849,22.6,False
0.5182686946,1.1588840318,59210.9150551783,11899251.54282608,18.55,False
0.0483676487999999,0.1081533507,21788.10558585689,6270132.640541548,23.7,False
0.0880146521,0.1968067451,64477.0703166692,71646509.15589708,22.4,False
0.2272767323,0.5082062231000001,18346.3006688798,30725426.175499216,23.52665299716035,True
0.1756123185,0.3926810818,56633.438533905,62190718.10282361,20.9,False
0.0106795998,0.023880311,60491.9503247324,35501895.53203348,26.98,False
0.0092162655,0.0206081961,77259.3117254204,69425500.90827149,27.3,False
0.1272198785,0.2844722965,98619.378018791,45053150.1171609,21.6,True
0.002914439,0.0065168838,20763.8719404933,33328346.340997744,29.8,False
0.2914439045,0.6516883822,86244.3787566546,53790141.29678962,19.8,False
0.6927156136,1.5489592011000002,56612.6294854388,9042726.111802597,17.92,True
0.0231502122,0.0517654482,50777.8892515307,2829835.181363813,25.3,False
0.0183888672,0.0411187571,34986.2384451043,4237191.699261564,25.8,False
0.0334622374,0.0748238376,39146.0410411348,12922591.749613594,24.5,False
0.2609486032999999,0.5834988154999999,125556.2048682947,59219601.5411282,20.04,False
0.1838886721,0.411187571,57632.5100626762,40977618.57359445,20.8,True
0.2914439045,0.6516883822,53912.2052309274,41726399.46088441,19.8,True
0.2658,0.5943468684000001,93508.2770612692,14769298.526927384,20.0,True
0.0085616008,0.0191443215,59388.7860604242,56295375.23500133,27.46,False
0.1414343753,0.3162568776,96601.4829340758,68881930.12124512,21.37,True
0.4212646106,0.9419763057,39495.6241412306,27683484.4619844,19.0,False
0.0059505207999999,0.0133057689999999,25029.8065999603,33239887.59456847,28.25,False
0.1010543415,0.2259643771,25520.9473236348,69085858.46695854,22.1,False
0.1048467509,0.2344444621999999,56736.0858038947,39244436.51853629,22.02,False
0.3569069267,0.7980681497,47317.8283870352,21949218.85671657,19.36,True
0.0366906138,0.0820427065,62328.979619757694,3799261.647224372,24.3,False
0.1108038821,0.2477650126,44166.7894184118,2953837.902991903,21.9,True
0.0062597209999999,0.0139971617,42783.0950279261,25636276.22224465,28.14,False
0.1756123185,0.3926810818,112622.25494950313,48543612.20016616,20.9,False
1.1818299089,2.6426520142,48272.867140037,59596786.4505451,16.76,True
0.2272767323,0.5082062231000001,25058.484456322003,23440189.54362152,20.34,True
0.1677084622,0.3750075218,68769.8455472507,50452713.06262231,21.0,True
0.0192555078,0.0430566244,26308.953128844,7073807.703278868,25.7,False
0.1838886721,0.411187571,50513.0759053844,43190041.84825434,20.8,True
0.2111324448,0.4721064988,12233.3181702407,45499923.8118408,20.5,False
0.2550086879,0.5702167609000001,60706.7804125159,46886590.58528265,20.09,True
0.0105816886,0.023661375,41352.3842201413,2159389.378645555,27.0,False
0.4451998164,0.9954970531,58919.28842007861,15416386.267821712,18.88,True
0.0139493823,0.0311917671,56382.4898858066,4979474.3093951,26.4,False
0.3346223745,0.7482383761,147740.5715817348,56647335.96884434,19.5,True
0.1108038821,0.2477650126,39976.250485878,24365732.910457127,21.9,True
0.1301832101999999,0.2910985075,97897.3648021267,47276430.846190505,21.55,True
1.2958507267,2.8976103136,49756.560643517405,32956410.0728498,16.56,True
0.0699125232,0.1563291544,51612.678134329006,59308827.97894696,22.9,False
0.3346223745,0.7482383761,92584.0604782645,3517382.7881836663,19.5,True
0.0192555078,0.0430566244,70911.49450392941,6024815.695406073,25.7,False
0.0050414443,0.0112730122,32145.8036637414,517371.62229455897,28.61,False
0.8483107619,1.8968805296,103907.4439631609,69324464.15245008,17.48,True
0.4023045797999999,0.8995803882,39110.0325330301,22586521.116698246,19.1,True
0.0483676487999999,0.1081533507,32050.229661257403,60171313.79408674,23.7,False
0.4154846434,0.9290519063,85514.2026206202,17132940.609388087,19.03,True
0.1058168859,0.2366137501,57404.4627237973,18048200.244645227,22.0,True
0.1460679643,0.3266178973999999,39991.3975290247,54879692.59333234,21.3,False
0.0699125232,0.1563291544,42314.403582546096,18552245.16508764,22.9,False
0.1214940408,0.2716689341,31935.7384407122,26462482.69889585,21.7,True
0.5254785303,1.1750057146,45797.7924477821,7531339.504383011,18.52,True
0.2914439045,0.6516883822,50722.6242572618,58041058.85494007,19.8,True
0.1108038821,0.2477650126,43822.395957795496,36522213.56265125,21.9,True
0.1529519352999999,0.3420109247,48997.678505085,30987352.43358846,21.2,False
0.5451989071,1.2191018176,85924.07664749889,62438978.64036772,18.44,True
